frameworks	spring/spring-testing-interview.md	1889	cheatsheets/interview/frameworks/spring/spring-testing-interview.md
frameworks	spring/spring-kafka-interview.md	1892	cheatsheets/interview/frameworks/spring/spring-kafka-interview.md
frameworks	spring/spring-boot-interview.md	1895	cheatsheets/interview/frameworks/spring/spring-boot-interview.md
frameworks	spring/spring-webflux-interview.md	1913	cheatsheets/interview/frameworks/spring/spring-webflux-interview.md
frameworks	spring/spring-events-interview.md	2101	cheatsheets/interview/frameworks/spring/spring-events-interview.md
frameworks	spring/spring-framework-interview.md	2124	cheatsheets/interview/frameworks/spring/spring-framework-interview.md
frameworks	spring/spring-mvc-interview.md	2128	cheatsheets/interview/frameworks/spring/spring-mvc-interview.md
frameworks	spring/spring-cloud-interview.md	2469	cheatsheets/interview/frameworks/spring/spring-cloud-interview.md
frameworks	spring/spring-security-interview.md	2519	cheatsheets/interview/frameworks/spring/spring-security-interview.md
frameworks	spring/spring-boot-actuator-interview.md	2642	cheatsheets/interview/frameworks/spring/spring-boot-actuator-interview.md
frameworks	spring/spring-data-jpa-interview.md	2795	cheatsheets/interview/frameworks/spring/spring-data-jpa-interview.md
frameworks	spring/spring-batch-interview.md	2993	cheatsheets/interview/frameworks/spring/spring-batch-interview.md
jvm	graalvm-native-interview.md	597	cheatsheets/interview/jvm/graalvm-native-interview.md
jvm	jvm-interview.md	1557	cheatsheets/interview/jvm/jvm-interview.md
leadership	conflict-resolution-interview.md	381	cheatsheets/interview/leadership/conflict-resolution-interview.md
leadership	estimations-planning-interview.md	387	cheatsheets/interview/leadership/estimations-planning-interview.md
leadership	tech-interviewing-interview.md	399	cheatsheets/interview/leadership/tech-interviewing-interview.md
leadership	technical-decisions-interview.md	444	cheatsheets/interview/leadership/technical-decisions-interview.md
leadership	mentoring-interview.md	461	cheatsheets/interview/leadership/mentoring-interview.md
leadership	team-leadership-interview.md	1024	cheatsheets/interview/leadership/team-leadership-interview.md
leadership	code-review-practices-interview.md	1453	cheatsheets/interview/leadership/code-review-practices-interview.md
logging	logging-interview.md	2366	cheatsheets/interview/logging/logging-interview.md
messaging	redpanda-interview.md	526	cheatsheets/interview/messaging/redpanda-interview.md
messaging	pulsar-interview.md	628	cheatsheets/interview/messaging/pulsar-interview.md
messaging	nats-interview.md	655	cheatsheets/interview/messaging/nats-interview.md
messaging	aws-sqs-sns-interview.md	665	cheatsheets/interview/messaging/aws-sqs-sns-interview.md
messaging	message-brokers-comparison-interview.md	698	cheatsheets/interview/messaging/message-brokers-comparison-interview.md
messaging	rabbitmq-interview.md	1431	cheatsheets/interview/messaging/rabbitmq-interview.md
messaging	kafka-interview.md	1870	cheatsheets/interview/messaging/kafka-interview.md
monitoring	jaeger-zipkin-interview.md	624	cheatsheets/interview/monitoring/jaeger-zipkin-interview.md
monitoring	micrometer-interview.md	755	cheatsheets/interview/monitoring/micrometer-interview.md
monitoring	loki-grafana-interview.md	769	cheatsheets/interview/monitoring/loki-grafana-interview.md
monitoring	elk-stack-interview.md	793	cheatsheets/interview/monitoring/elk-stack-interview.md
monitoring	opentelemetry-interview.md	861	cheatsheets/interview/monitoring/opentelemetry-interview.md
monitoring	prometheus-grafana-interview.md	1525	cheatsheets/interview/monitoring/prometheus-grafana-interview.md
monitoring	logging-strategies-interview.md	2221	cheatsheets/interview/monitoring/logging-strategies-interview.md
monitoring	metrics-tracing-interview.md	2562	cheatsheets/interview/monitoring/metrics-tracing-interview.md
monitoring	observability-interview.md	3005	cheatsheets/interview/monitoring/observability-interview.md
performance	caching-performance-interview.md	1281	cheatsheets/interview/performance/caching-performance-interview.md
performance	network-performance-interview.md	1300	cheatsheets/interview/performance/network-performance-interview.md
performance	jvm-performance-tuning-interview.md	1432	cheatsheets/interview/performance/jvm-performance-tuning-interview.md
performance	database-performance-interview.md	1441	cheatsheets/interview/performance/database-performance-interview.md
performance	memory-management-interview.md	1626	cheatsheets/interview/performance/memory-management-interview.md
performance	performance-testing-interview.md	1942	cheatsheets/interview/performance/performance-testing-interview.md
performance	application-profiling-interview.md	3184	cheatsheets/interview/performance/application-profiling-interview.md
preparation	interview-preparation.md	1717	cheatsheets/interview/preparation/interview-preparation.md
programming-languages	java/java-completable-future-interview.md	517	cheatsheets/interview/programming-languages/java/java-completable-future-interview.md
programming-languages	java/java-optional-interview.md	569	cheatsheets/interview/programming-languages/java/java-optional-interview.md
programming-languages	java/java-records-interview.md	600	cheatsheets/interview/programming-languages/java/java-records-interview.md
programming-languages	java/java-reflection-interview.md	638	cheatsheets/interview/programming-languages/java/java-reflection-interview.md
programming-languages	go/go-memory-gc-interview.md	760	cheatsheets/interview/programming-languages/go/go-memory-gc-interview.md
programming-languages	go/go-generics-interview.md	812	cheatsheets/interview/programming-languages/go/go-generics-interview.md
programming-languages	go/go-modules-interview.md	838	cheatsheets/interview/programming-languages/go/go-modules-interview.md
programming-languages	java/java-initialization-interview.md	905	cheatsheets/interview/programming-languages/java/java-initialization-interview.md
programming-languages	java/java-jackson-interview.md	911	cheatsheets/interview/programming-languages/java/java-jackson-interview.md
programming-languages	go/go-testing-interview.md	912	cheatsheets/interview/programming-languages/go/go-testing-interview.md
programming-languages	java/java-lombok-interview.md	950	cheatsheets/interview/programming-languages/java/java-lombok-interview.md
programming-languages	java/java-mapstruct-interview.md	955	cheatsheets/interview/programming-languages/java/java-mapstruct-interview.md
programming-languages	go/go-stdlib-interview.md	1065	cheatsheets/interview/programming-languages/go/go-stdlib-interview.md
programming-languages	kotlin/kotlin-flow-interview.md	1065	cheatsheets/interview/programming-languages/kotlin/kotlin-flow-interview.md
programming-languages	go/go-interview.md	1191	cheatsheets/interview/programming-languages/go/go-interview.md
programming-languages	go/go-concurrency-interview.md	1212	cheatsheets/interview/programming-languages/go/go-concurrency-interview.md
programming-languages	java/java-string-interview.md	1273	cheatsheets/interview/programming-languages/java/java-string-interview.md
programming-languages	scala/scala-interview.md	1275	cheatsheets/interview/programming-languages/scala/scala-interview.md
programming-languages	kotlin/kotlin-spring-interview.md	1317	cheatsheets/interview/programming-languages/kotlin/kotlin-spring-interview.md
programming-languages	java/java-core-interview.md	1490	cheatsheets/interview/programming-languages/java/java-core-interview.md
programming-languages	java/java-functional-interface-interview.md	1685	cheatsheets/interview/programming-languages/java/java-functional-interface-interview.md
programming-languages	kotlin/kotlin-interview.md	1699	cheatsheets/interview/programming-languages/kotlin/kotlin-interview.md
programming-languages	java/java-generics-interview.md	1730	cheatsheets/interview/programming-languages/java/java-generics-interview.md
programming-languages	java/java-types-interview.md	1736	cheatsheets/interview/programming-languages/java/java-types-interview.md
programming-languages	java/java-conditional-statements-interview.md	1738	cheatsheets/interview/programming-languages/java/java-conditional-statements-interview.md
programming-languages	java/java-virtual-threads-interview.md	1750	cheatsheets/interview/programming-languages/java/java-virtual-threads-interview.md
programming-languages	kotlin/kotlin-coroutines-interview.md	1768	cheatsheets/interview/programming-languages/kotlin/kotlin-coroutines-interview.md
programming-languages	kotlin/kotlin-value-classes-interview.md	1810	cheatsheets/interview/programming-languages/kotlin/kotlin-value-classes-interview.md
programming-languages	java/java-pattern-matching-interview.md	1814	cheatsheets/interview/programming-languages/java/java-pattern-matching-interview.md
programming-languages	java/java-8-interview.md	1824	cheatsheets/interview/programming-languages/java/java-8-interview.md
programming-languages	kotlin/kotlin-exceptions-interview.md	1829	cheatsheets/interview/programming-languages/kotlin/kotlin-exceptions-interview.md
programming-languages	java/java-io-nio-interview.md	1833	cheatsheets/interview/programming-languages/java/java-io-nio-interview.md
programming-languages	java/java-collections-interview.md	1861	cheatsheets/interview/programming-languages/java/java-collections-interview.md
programming-languages	java/java-exceptions-interview.md	1889	cheatsheets/interview/programming-languages/java/java-exceptions-interview.md
programming-languages	kotlin/kotlin-sealed-classes-interview.md	1890	cheatsheets/interview/programming-languages/kotlin/kotlin-sealed-classes-interview.md
programming-languages	java/java-oop-interview.md	1917	cheatsheets/interview/programming-languages/java/java-oop-interview.md
programming-languages	java/java-concurrency-interview.md	2013	cheatsheets/interview/programming-languages/java/java-concurrency-interview.md
programming-languages	java/java-annotations-interview.md	2021	cheatsheets/interview/programming-languages/java/java-annotations-interview.md
programming-languages	java/java-stream-interview.md	2030	cheatsheets/interview/programming-languages/java/java-stream-interview.md
programming-languages	kotlin/kotlin-serialization-interview.md	2061	cheatsheets/interview/programming-languages/kotlin/kotlin-serialization-interview.md
programming-languages	kotlin/kotlin-dsl-interview.md	2184	cheatsheets/interview/programming-languages/kotlin/kotlin-dsl-interview.md
programming-languages	java/java-17-21-interview.md	2649	cheatsheets/interview/programming-languages/java/java-17-21-interview.md
programming-languages	java/java-modules-interview.md	2673	cheatsheets/interview/programming-languages/java/java-modules-interview.md
programming-languages	kotlin/kotlin-collections-interview.md	2998	cheatsheets/interview/programming-languages/kotlin/kotlin-collections-interview.md
programming-languages	java/java-serialization-interview.md	3109	cheatsheets/interview/programming-languages/java/java-serialization-interview.md
programming-languages	kotlin/kotlin-interop-java-interview.md	3184	cheatsheets/interview/programming-languages/kotlin/kotlin-interop-java-interview.md
reactive	reactive-streams-interview.md	728	cheatsheets/interview/reactive/reactive-streams-interview.md
reactive	reactive-patterns-interview.md	773	cheatsheets/interview/reactive/reactive-patterns-interview.md
reactive	webflux-interview.md	928	cheatsheets/interview/reactive/webflux-interview.md
reactive	reactive-testing-interview.md	940	cheatsheets/interview/reactive/reactive-testing-interview.md
reactive	project-reactor-interview.md	1874	cheatsheets/interview/reactive/project-reactor-interview.md
reactive	rxjava-interview.md	1909	cheatsheets/interview/reactive/rxjava-interview.md
security	zero-trust-interview.md	592	cheatsheets/interview/security/zero-trust-interview.md
security	mtls-interview.md	640	cheatsheets/interview/security/mtls-interview.md
security	secrets-management-interview.md	753	cheatsheets/interview/security/secrets-management-interview.md
security	supply-chain-security-interview.md	1219	cheatsheets/interview/security/supply-chain-security-interview.md
security	tls-ssl-interview.md	1910	cheatsheets/interview/security/tls-ssl-interview.md
security	jwt-interview.md	1916	cheatsheets/interview/security/jwt-interview.md
security	owasp-top10-interview.md	2195	cheatsheets/interview/security/owasp-top10-interview.md
security	oauth2-interview.md	2463	cheatsheets/interview/security/oauth2-interview.md
security	application-security-interview.md	2673	cheatsheets/interview/security/application-security-interview.md
security	authentication-authorization-patterns-interview.md	3212	cheatsheets/interview/security/authentication-authorization-patterns-interview.md
system-design	design-feed-system-interview.md	665	cheatsheets/interview/system-design/design-feed-system-interview.md
system-design	design-rate-limiter-interview.md	799	cheatsheets/interview/system-design/design-rate-limiter-interview.md
system-design	design-search-interview.md	847	cheatsheets/interview/system-design/design-search-interview.md
system-design	design-payment-system-interview.md	905	cheatsheets/interview/system-design/design-payment-system-interview.md
system-design	design-url-shortener-interview.md	1291	cheatsheets/interview/system-design/design-url-shortener-interview.md
system-design	design-chat-system-interview.md	2061	cheatsheets/interview/system-design/design-chat-system-interview.md
system-design	system-design-interview.md	2956	cheatsheets/interview/system-design/system-design-interview.md
testing	mutation-testing-interview.md	597	cheatsheets/interview/testing/mutation-testing-interview.md
testing	property-based-testing-interview.md	632	cheatsheets/interview/testing/property-based-testing-interview.md
testing	junit-interview.md	654	cheatsheets/interview/testing/junit-interview.md
testing	load-testing-interview.md	715	cheatsheets/interview/testing/load-testing-interview.md
testing	rest-assured-interview.md	752	cheatsheets/interview/testing/rest-assured-interview.md
testing	selenium-interview.md	1592	cheatsheets/interview/testing/selenium-interview.md
testing	mockito-interview.md	1651	cheatsheets/interview/testing/mockito-interview.md
testing	test-strategies-interview.md	2147	cheatsheets/interview/testing/test-strategies-interview.md
testing	contract-testing-interview.md	2175	cheatsheets/interview/testing/contract-testing-interview.md
testing	chaos-engineering-interview.md	2279	cheatsheets/interview/testing/chaos-engineering-interview.md
testing	testcontainers-interview.md	2326	cheatsheets/interview/testing/testcontainers-interview.md
testing	unit-testing-interview.md	2422	cheatsheets/interview/testing/unit-testing-interview.md
testing	test-automation-interview.md	2466	cheatsheets/interview/testing/test-automation-interview.md
testing	integration-testing-interview.md	2635	cheatsheets/interview/testing/integration-testing-interview.md
