databases	database-transactions-interview.md	2026-05-09	cheatsheets/interview/databases/database-transactions-interview.md
databases	dynamodb-interview.md	2026-05-09	cheatsheets/interview/databases/dynamodb-interview.md
databases	elasticsearch-interview.md	2026-05-09	cheatsheets/interview/databases/elasticsearch-interview.md
databases	flyway-liquibase-interview.md	2026-05-09	cheatsheets/interview/databases/flyway-liquibase-interview.md
databases	hibernate-caching-interview.md	2026-05-09	cheatsheets/interview/databases/hibernate-caching-interview.md
databases	hibernate-interview.md	2026-05-09	cheatsheets/interview/databases/hibernate-interview.md
databases	hibernate-jpql-criteria-interview.md	2026-05-09	cheatsheets/interview/databases/hibernate-jpql-criteria-interview.md
databases	hibernate-relationships-interview.md	2026-05-09	cheatsheets/interview/databases/hibernate-relationships-interview.md
databases	mongodb-interview.md	2026-05-09	cheatsheets/interview/databases/mongodb-interview.md
databases	neo4j-interview.md	2026-05-09	cheatsheets/interview/databases/neo4j-interview.md
databases	postgresql-interview.md	2026-05-09	cheatsheets/interview/databases/postgresql-interview.md
databases	redis-interview.md	2026-05-09	cheatsheets/interview/databases/redis-interview.md
databases	scylladb-interview.md	2026-05-09	cheatsheets/interview/databases/scylladb-interview.md
databases	sql-interview.md	2026-05-09	cheatsheets/interview/databases/sql-interview.md
design-patterns	design-patterns-interview.md	2026-05-09	cheatsheets/interview/design-patterns/design-patterns-interview.md
devops	ansible-interview.md	2026-05-09	cheatsheets/interview/devops/ansible-interview.md
devops	argocd-interview.md	2026-05-09	cheatsheets/interview/devops/argocd-interview.md
devops	consul-interview.md	2026-05-09	cheatsheets/interview/devops/consul-interview.md
devops	docker-interview.md	2026-05-09	cheatsheets/interview/devops/docker-interview.md
devops	git-interview.md	2026-05-09	cheatsheets/interview/devops/git-interview.md
devops	gradle-maven-interview.md	2026-05-09	cheatsheets/interview/devops/gradle-maven-interview.md
devops	helm-interview.md	2026-05-09	cheatsheets/interview/devops/helm-interview.md
devops	istio-service-mesh-interview.md	2026-05-09	cheatsheets/interview/devops/istio-service-mesh-interview.md
devops	kubernetes-interview.md	2026-05-09	cheatsheets/interview/devops/kubernetes-interview.md
devops	linkerd-interview.md	2026-05-09	cheatsheets/interview/devops/linkerd-interview.md
devops	linux-interview.md	2026-05-09	cheatsheets/interview/devops/linux-interview.md
devops	terraform-interview.md	2026-05-09	cheatsheets/interview/devops/terraform-interview.md
devops	vault-interview.md	2026-05-09	cheatsheets/interview/devops/vault-interview.md
frameworks	jvm-alternatives/ktor-interview.md	2026-05-09	cheatsheets/interview/frameworks/jvm-alternatives/ktor-interview.md
frameworks	jvm-alternatives/quarkus-interview.md	2026-05-09	cheatsheets/interview/frameworks/jvm-alternatives/quarkus-interview.md
frameworks	jvm-alternatives/vertx-interview.md	2026-05-09	cheatsheets/interview/frameworks/jvm-alternatives/vertx-interview.md
frameworks	spring/spring-ai-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-ai-interview.md
frameworks	spring/spring-batch-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-batch-interview.md
frameworks	spring/spring-boot-actuator-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-boot-actuator-interview.md
frameworks	spring/spring-boot-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-boot-interview.md
frameworks	spring/spring-cloud-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-cloud-interview.md
frameworks	spring/spring-data-jdbc-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-data-jdbc-interview.md
frameworks	spring/spring-data-jpa-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-data-jpa-interview.md
frameworks	spring/spring-framework-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-framework-interview.md
frameworks	spring/spring-messaging-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-messaging-interview.md
frameworks	spring/spring-modulith-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-modulith-interview.md
frameworks	spring/spring-mvc-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-mvc-interview.md
frameworks	spring/spring-security-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-security-interview.md
frameworks	spring/spring-session-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-session-interview.md
frameworks	spring/spring-transaction-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-transaction-interview.md
frameworks	spring/spring-webflux-interview.md	2026-05-09	cheatsheets/interview/frameworks/spring/spring-webflux-interview.md
jvm	graalvm-native-interview.md	2026-05-09	cheatsheets/interview/jvm/graalvm-native-interview.md
jvm	jvm-interview.md	2026-05-09	cheatsheets/interview/jvm/jvm-interview.md
leadership	code-review-practices-interview.md	2026-05-09	cheatsheets/interview/leadership/code-review-practices-interview.md
leadership	conflict-resolution-interview.md	2026-05-09	cheatsheets/interview/leadership/conflict-resolution-interview.md
leadership	estimations-planning-interview.md	2026-05-09	cheatsheets/interview/leadership/estimations-planning-interview.md
leadership	mentoring-interview.md	2026-05-09	cheatsheets/interview/leadership/mentoring-interview.md
leadership	team-leadership-interview.md	2026-05-09	cheatsheets/interview/leadership/team-leadership-interview.md
leadership	tech-interviewing-interview.md	2026-05-09	cheatsheets/interview/leadership/tech-interviewing-interview.md
leadership	technical-decisions-interview.md	2026-05-09	cheatsheets/interview/leadership/technical-decisions-interview.md
logging	logging-interview.md	2026-05-09	cheatsheets/interview/logging/logging-interview.md
messaging	aws-sqs-sns-interview.md	2026-05-09	cheatsheets/interview/messaging/aws-sqs-sns-interview.md
messaging	kafka-interview.md	2026-05-09	cheatsheets/interview/messaging/kafka-interview.md
messaging	message-brokers-comparison-interview.md	2026-05-09	cheatsheets/interview/messaging/message-brokers-comparison-interview.md
messaging	nats-interview.md	2026-05-09	cheatsheets/interview/messaging/nats-interview.md
messaging	pulsar-interview.md	2026-05-09	cheatsheets/interview/messaging/pulsar-interview.md
messaging	rabbitmq-interview.md	2026-05-09	cheatsheets/interview/messaging/rabbitmq-interview.md
messaging	redpanda-interview.md	2026-05-09	cheatsheets/interview/messaging/redpanda-interview.md
monitoring	elk-stack-interview.md	2026-05-09	cheatsheets/interview/monitoring/elk-stack-interview.md
monitoring	jaeger-zipkin-interview.md	2026-05-09	cheatsheets/interview/monitoring/jaeger-zipkin-interview.md
monitoring	logging-strategies-interview.md	2026-05-09	cheatsheets/interview/monitoring/logging-strategies-interview.md
monitoring	loki-grafana-interview.md	2026-05-09	cheatsheets/interview/monitoring/loki-grafana-interview.md
monitoring	metrics-tracing-interview.md	2026-05-09	cheatsheets/interview/monitoring/metrics-tracing-interview.md
monitoring	micrometer-interview.md	2026-05-09	cheatsheets/interview/monitoring/micrometer-interview.md
monitoring	opentelemetry-interview.md	2026-05-09	cheatsheets/interview/monitoring/opentelemetry-interview.md
monitoring	prometheus-grafana-interview.md	2026-05-09	cheatsheets/interview/monitoring/prometheus-grafana-interview.md
performance	caching-performance-interview.md	2026-05-09	cheatsheets/interview/performance/caching-performance-interview.md
performance	database-performance-interview.md	2026-05-09	cheatsheets/interview/performance/database-performance-interview.md
performance	jvm-performance-tuning-interview.md	2026-05-09	cheatsheets/interview/performance/jvm-performance-tuning-interview.md
performance	memory-management-interview.md	2026-05-09	cheatsheets/interview/performance/memory-management-interview.md
performance	network-performance-interview.md	2026-05-09	cheatsheets/interview/performance/network-performance-interview.md
performance	performance-testing-interview.md	2026-05-09	cheatsheets/interview/performance/performance-testing-interview.md
preparation	interview-preparation.md	2026-05-09	cheatsheets/interview/preparation/interview-preparation.md
programming-languages	go/go-concurrency-interview.md	2026-05-09	cheatsheets/interview/programming-languages/go/go-concurrency-interview.md
programming-languages	go/go-generics-interview.md	2026-05-09	cheatsheets/interview/programming-languages/go/go-generics-interview.md
programming-languages	go/go-interview.md	2026-05-09	cheatsheets/interview/programming-languages/go/go-interview.md
programming-languages	go/go-memory-gc-interview.md	2026-05-09	cheatsheets/interview/programming-languages/go/go-memory-gc-interview.md
programming-languages	go/go-modules-interview.md	2026-05-09	cheatsheets/interview/programming-languages/go/go-modules-interview.md
programming-languages	go/go-stdlib-interview.md	2026-05-09	cheatsheets/interview/programming-languages/go/go-stdlib-interview.md
programming-languages	go/go-testing-interview.md	2026-05-09	cheatsheets/interview/programming-languages/go/go-testing-interview.md
programming-languages	java/java-8-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-8-interview.md
programming-languages	java/java-annotations-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-annotations-interview.md
programming-languages	java/java-collections-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-collections-interview.md
programming-languages	java/java-completable-future-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-completable-future-interview.md
programming-languages	java/java-concurrency-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-concurrency-interview.md
programming-languages	java/java-conditional-statements-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-conditional-statements-interview.md
programming-languages	java/java-core-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-core-interview.md
programming-languages	java/java-exceptions-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-exceptions-interview.md
programming-languages	java/java-generics-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-generics-interview.md
programming-languages	java/java-initialization-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-initialization-interview.md
programming-languages	java/java-io-nio-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-io-nio-interview.md
programming-languages	java/java-jackson-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-jackson-interview.md
programming-languages	java/java-lombok-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-lombok-interview.md
programming-languages	java/java-mapstruct-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-mapstruct-interview.md
programming-languages	java/java-oop-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-oop-interview.md
programming-languages	java/java-optional-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-optional-interview.md
programming-languages	java/java-records-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-records-interview.md
programming-languages	java/java-reflection-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-reflection-interview.md
programming-languages	java/java-stream-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-stream-interview.md
programming-languages	java/java-string-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-string-interview.md
programming-languages	java/java-types-interview.md	2026-05-09	cheatsheets/interview/programming-languages/java/java-types-interview.md
programming-languages	kotlin/kotlin-coroutines-interview.md	2026-05-09	cheatsheets/interview/programming-languages/kotlin/kotlin-coroutines-interview.md
programming-languages	kotlin/kotlin-dsl-interview.md	2026-05-09	cheatsheets/interview/programming-languages/kotlin/kotlin-dsl-interview.md
programming-languages	kotlin/kotlin-exceptions-interview.md	2026-05-09	cheatsheets/interview/programming-languages/kotlin/kotlin-exceptions-interview.md
programming-languages	kotlin/kotlin-interview.md	2026-05-09	cheatsheets/interview/programming-languages/kotlin/kotlin-interview.md
programming-languages	kotlin/kotlin-serialization-interview.md	2026-05-09	cheatsheets/interview/programming-languages/kotlin/kotlin-serialization-interview.md
programming-languages	scala/scala-interview.md	2026-05-09	cheatsheets/interview/programming-languages/scala/scala-interview.md
reactive	project-reactor-interview.md	2026-05-09	cheatsheets/interview/reactive/project-reactor-interview.md
reactive	reactive-patterns-interview.md	2026-05-09	cheatsheets/interview/reactive/reactive-patterns-interview.md
reactive	reactive-streams-interview.md	2026-05-09	cheatsheets/interview/reactive/reactive-streams-interview.md
reactive	reactive-testing-interview.md	2026-05-09	cheatsheets/interview/reactive/reactive-testing-interview.md
reactive	rxjava-interview.md	2026-05-09	cheatsheets/interview/reactive/rxjava-interview.md
reactive	webflux-interview.md	2026-05-09	cheatsheets/interview/reactive/webflux-interview.md
security	application-security-interview.md	2026-05-09	cheatsheets/interview/security/application-security-interview.md
security	authentication-authorization-patterns-interview.md	2026-05-09	cheatsheets/interview/security/authentication-authorization-patterns-interview.md
security	jwt-interview.md	2026-05-09	cheatsheets/interview/security/jwt-interview.md
security	mtls-interview.md	2026-05-09	cheatsheets/interview/security/mtls-interview.md
security	oauth2-interview.md	2026-05-09	cheatsheets/interview/security/oauth2-interview.md
security	owasp-top10-interview.md	2026-05-09	cheatsheets/interview/security/owasp-top10-interview.md
security	secrets-management-interview.md	2026-05-09	cheatsheets/interview/security/secrets-management-interview.md
security	supply-chain-security-interview.md	2026-05-09	cheatsheets/interview/security/supply-chain-security-interview.md
security	tls-ssl-interview.md	2026-05-09	cheatsheets/interview/security/tls-ssl-interview.md
security	zero-trust-interview.md	2026-05-09	cheatsheets/interview/security/zero-trust-interview.md
system-design	design-feed-system-interview.md	2026-05-09	cheatsheets/interview/system-design/design-feed-system-interview.md
system-design	design-payment-system-interview.md	2026-05-09	cheatsheets/interview/system-design/design-payment-system-interview.md
system-design	design-rate-limiter-interview.md	2026-05-09	cheatsheets/interview/system-design/design-rate-limiter-interview.md
system-design	design-search-interview.md	2026-05-09	cheatsheets/interview/system-design/design-search-interview.md
system-design	system-design-interview.md	2026-05-09	cheatsheets/interview/system-design/system-design-interview.md
testing	contract-testing-interview.md	2026-05-09	cheatsheets/interview/testing/contract-testing-interview.md
testing	junit-interview.md	2026-05-09	cheatsheets/interview/testing/junit-interview.md
testing	mockito-interview.md	2026-05-09	cheatsheets/interview/testing/mockito-interview.md
testing	property-based-testing-interview.md	2026-05-09	cheatsheets/interview/testing/property-based-testing-interview.md
testing	test-automation-interview.md	2026-05-09	cheatsheets/interview/testing/test-automation-interview.md
testing	unit-testing-interview.md	2026-05-09	cheatsheets/interview/testing/unit-testing-interview.md
api	rest-maturity-interview.md	2026-05-13	cheatsheets/interview/api/rest-maturity-interview.md
api	websocket-interview.md	2026-05-13	cheatsheets/interview/api/websocket-interview.md
architecture	edge-computing-interview.md	2026-05-13	cheatsheets/interview/architecture/edge-computing-interview.md
behavioral	culture-fit-interview.md	2026-05-13	cheatsheets/interview/behavioral/culture-fit-interview.md
testing	chaos-engineering-interview.md	2026-05-13	cheatsheets/interview/testing/chaos-engineering-interview.md
testing	mutation-testing-interview.md	2026-05-13	cheatsheets/interview/testing/mutation-testing-interview.md
testing	test-strategies-interview.md	2026-05-13	cheatsheets/interview/testing/test-strategies-interview.md
ai-ml	model-serving-interview.md	2026-05-14	cheatsheets/interview/ai-ml/model-serving-interview.md
ai-ml	prompt-engineering-interview.md	2026-05-14	cheatsheets/interview/ai-ml/prompt-engineering-interview.md
ai-ml	rag-interview.md	2026-05-14	cheatsheets/interview/ai-ml/rag-interview.md
algorithms	complexity/complexity-analysis-interview.md	2026-05-14	cheatsheets/interview/algorithms/complexity/complexity-analysis-interview.md
algorithms	data-structures/graphs-interview.md	2026-05-14	cheatsheets/interview/algorithms/data-structures/graphs-interview.md
algorithms	data-structures/hash-tables-interview.md	2026-05-14	cheatsheets/interview/algorithms/data-structures/hash-tables-interview.md
api	openapi-swagger-interview.md	2026-05-14	cheatsheets/interview/api/openapi-swagger-interview.md
architecture	api-gateway-interview.md	2026-05-14	cheatsheets/interview/architecture/api-gateway-interview.md
architecture	hexagonal-architecture-interview.md	2026-05-14	cheatsheets/interview/architecture/hexagonal-architecture-interview.md
architecture	strangler-fig-interview.md	2026-05-14	cheatsheets/interview/architecture/strangler-fig-interview.md
behavioral	behavioral-interview.md	2026-05-14	cheatsheets/interview/behavioral/behavioral-interview.md
cicd	pipeline-design-interview.md	2026-05-14	cheatsheets/interview/cicd/pipeline-design-interview.md
data-engineering	apache-airflow-interview.md	2026-05-14	cheatsheets/interview/data-engineering/apache-airflow-interview.md
data-engineering	data-lake-lakehouse-interview.md	2026-05-14	cheatsheets/interview/data-engineering/data-lake-lakehouse-interview.md
data-engineering	data-warehousing-interview.md	2026-05-14	cheatsheets/interview/data-engineering/data-warehousing-interview.md
frameworks	spring/resilience4j-interview.md	2026-05-14	cheatsheets/interview/frameworks/spring/resilience4j-interview.md
frameworks	spring/spring-async-interview.md	2026-05-14	cheatsheets/interview/frameworks/spring/spring-async-interview.md
frameworks	spring/spring-boot-3-migration-interview.md	2026-05-14	cheatsheets/interview/frameworks/spring/spring-boot-3-migration-interview.md
frameworks	spring/spring-r2dbc-interview.md	2026-05-14	cheatsheets/interview/frameworks/spring/spring-r2dbc-interview.md
frameworks	spring/spring-rest-client-interview.md	2026-05-14	cheatsheets/interview/frameworks/spring/spring-rest-client-interview.md
performance	application-profiling-interview.md	2026-05-14	cheatsheets/interview/performance/application-profiling-interview.md
programming-languages	java/java-17-21-interview.md	2026-05-14	cheatsheets/interview/programming-languages/java/java-17-21-interview.md
programming-languages	java/java-functional-interface-interview.md	2026-05-14	cheatsheets/interview/programming-languages/java/java-functional-interface-interview.md
programming-languages	java/java-modules-interview.md	2026-05-14	cheatsheets/interview/programming-languages/java/java-modules-interview.md
programming-languages	java/java-serialization-interview.md	2026-05-14	cheatsheets/interview/programming-languages/java/java-serialization-interview.md
programming-languages	kotlin/kotlin-collections-interview.md	2026-05-14	cheatsheets/interview/programming-languages/kotlin/kotlin-collections-interview.md
programming-languages	kotlin/kotlin-flow-interview.md	2026-05-14	cheatsheets/interview/programming-languages/kotlin/kotlin-flow-interview.md
system-design	design-url-shortener-interview.md	2026-05-14	cheatsheets/interview/system-design/design-url-shortener-interview.md
testing	integration-testing-interview.md	2026-05-14	cheatsheets/interview/testing/integration-testing-interview.md
testing	load-testing-interview.md	2026-05-14	cheatsheets/interview/testing/load-testing-interview.md
testing	rest-assured-interview.md	2026-05-14	cheatsheets/interview/testing/rest-assured-interview.md
testing	testcontainers-interview.md	2026-05-14	cheatsheets/interview/testing/testcontainers-interview.md
ai-ml	ai-agents-interview.md	2026-05-15	cheatsheets/interview/ai-ml/ai-agents-interview.md
ai-ml	llm-basics-interview.md	2026-05-15	cheatsheets/interview/ai-ml/llm-basics-interview.md
ai-ml	vector-databases-interview.md	2026-05-15	cheatsheets/interview/ai-ml/vector-databases-interview.md
algorithms	data-structures/arrays-strings-interview.md	2026-05-15	cheatsheets/interview/algorithms/data-structures/arrays-strings-interview.md
algorithms	data-structures/trees-interview.md	2026-05-15	cheatsheets/interview/algorithms/data-structures/trees-interview.md
api	graphql-interview.md	2026-05-15	cheatsheets/interview/api/graphql-interview.md
frameworks	jvm-alternatives/micronaut-interview.md	2026-05-15	cheatsheets/interview/frameworks/jvm-alternatives/micronaut-interview.md
frameworks	spring/spring-cache-interview.md	2026-05-15	cheatsheets/interview/frameworks/spring/spring-cache-interview.md
frameworks	spring/spring-events-interview.md	2026-05-15	cheatsheets/interview/frameworks/spring/spring-events-interview.md
frameworks	spring/spring-graphql-interview.md	2026-05-15	cheatsheets/interview/frameworks/spring/spring-graphql-interview.md
frameworks	spring/spring-integration-interview.md	2026-05-15	cheatsheets/interview/frameworks/spring/spring-integration-interview.md
frameworks	spring/spring-kafka-interview.md	2026-05-15	cheatsheets/interview/frameworks/spring/spring-kafka-interview.md
frameworks	spring/spring-retry-interview.md	2026-05-15	cheatsheets/interview/frameworks/spring/spring-retry-interview.md
frameworks	spring/spring-scheduling-interview.md	2026-05-15	cheatsheets/interview/frameworks/spring/spring-scheduling-interview.md
frameworks	spring/spring-state-machine-interview.md	2026-05-15	cheatsheets/interview/frameworks/spring/spring-state-machine-interview.md
frameworks	spring/spring-testing-interview.md	2026-05-15	cheatsheets/interview/frameworks/spring/spring-testing-interview.md
frameworks	spring/spring-validation-interview.md	2026-05-15	cheatsheets/interview/frameworks/spring/spring-validation-interview.md
frameworks	spring/spring-vault-interview.md	2026-05-15	cheatsheets/interview/frameworks/spring/spring-vault-interview.md
monitoring	observability-interview.md	2026-05-15	cheatsheets/interview/monitoring/observability-interview.md
programming-languages	java/java-pattern-matching-interview.md	2026-05-15	cheatsheets/interview/programming-languages/java/java-pattern-matching-interview.md
programming-languages	java/java-virtual-threads-interview.md	2026-05-15	cheatsheets/interview/programming-languages/java/java-virtual-threads-interview.md
programming-languages	kotlin/kotlin-interop-java-interview.md	2026-05-15	cheatsheets/interview/programming-languages/kotlin/kotlin-interop-java-interview.md
programming-languages	kotlin/kotlin-sealed-classes-interview.md	2026-05-15	cheatsheets/interview/programming-languages/kotlin/kotlin-sealed-classes-interview.md
programming-languages	kotlin/kotlin-spring-interview.md	2026-05-15	cheatsheets/interview/programming-languages/kotlin/kotlin-spring-interview.md
programming-languages	kotlin/kotlin-value-classes-interview.md	2026-05-15	cheatsheets/interview/programming-languages/kotlin/kotlin-value-classes-interview.md
system-design	design-chat-system-interview.md	2026-05-15	cheatsheets/interview/system-design/design-chat-system-interview.md
testing	selenium-interview.md	2026-05-15	cheatsheets/interview/testing/selenium-interview.md
algorithms	data-structures/heaps-interview.md	2026-05-16	cheatsheets/interview/algorithms/data-structures/heaps-interview.md
algorithms	data-structures/linked-lists-interview.md	2026-05-16	cheatsheets/interview/algorithms/data-structures/linked-lists-interview.md
api	api-design-best-practices-interview.md	2026-05-16	cheatsheets/interview/api/api-design-best-practices-interview.md
api	grpc-interview.md	2026-05-16	cheatsheets/interview/api/grpc-interview.md
api	http-rest-interview.md	2026-05-16	cheatsheets/interview/api/http-rest-interview.md
architecture	clean-architecture-interview.md	2026-05-16	cheatsheets/interview/architecture/clean-architecture-interview.md
architecture	cqrs-event-sourcing-interview.md	2026-05-16	cheatsheets/interview/architecture/cqrs-event-sourcing-interview.md
architecture	load-balancing-interview.md	2026-05-16	cheatsheets/interview/architecture/load-balancing-interview.md
architecture	saga-pattern-interview.md	2026-05-16	cheatsheets/interview/architecture/saga-pattern-interview.md
cloud	aws-interview.md	2026-05-16	cheatsheets/interview/cloud/aws-interview.md
